request_id,submitted_at,service_id,channel_id,district_id,department_id,priority,status,resolved_at,resolution_hours,satisfaction_score,citizen_age_band,sla_met
1002274,2025-01-18 11:24:00,19,5,102,5,Low,Resolved,2025-01-22 21:54:00,106.5,4.0,25-34,0
1002275,2024-04-07 12:13:00,14,2,102,3,Low,Resolved,2024-04-14 18:49:00,174.6,,25-34,1
1002276,2024-09-19 00:19:00,12,3,102,1,Medium,Resolved,2024-09-19 22:19:00,22.0,5.0,25-34,1
1002277,2024-12-22 20:54:00,19,1,105,5,Low,Resolved,2024-12-26 02:18:00,77.4,4.0,18-24,1
1002278,2024-06-15 06:12:00,18,5,103,5,Low,Resolved,2024-06-17 21:00:00,62.8,3.0,18-24,1
1002279,2025-02-21 16:38:00,18,5,103,5,Medium,Resolved,2025-02-23 10:08:00,41.5,1.0,25-34,1
1002280,2024-12-02 20:30:00,10,2,104,1,Low,Resolved,2024-12-03 19:18:00,22.8,,18-24,1
1002281,2024-12-06 21:39:00,12,4,103,1,Low,Resolved,2024-12-07 22:51:00,25.2,,65+,0
1002282,2024-12-08 12:37:00,18,3,104,5,Low,Resolved,2024-12-13 23:01:00,130.4,,45-54,0
1002283,2024-09-03 03:12:00,12,1,104,1,Low,Open,,15.9,,25-34,
1002284,2024-04-24 15:19:00,16,5,101,4,Medium,Resolved,2024-04-26 14:31:00,47.2,1.0,45-54,1
1002285,2024-05-26 23:18:00,17,1,100,2,Low,Resolved,2024-05-28 16:18:00,41.0,5.0,55-64,0
1002286,2024-06-26 05:36:00,16,5,105,4,Low,Resolved,2024-06-29 19:30:00,85.9,2.0,18-24,0
1002287,2024-07-08 15:47:00,12,1,101,1,Medium,Reopened,2024-07-09 23:41:00,31.9,,35-44,0
1002288,2024-07-26 00:13:00,16,1,101,4,Low,Resolved,2024-07-29 18:19:00,90.1,,35-44,0
1002289,2024-06-03 01:42:00,19,1,103,5,Medium,Resolved,2024-06-05 02:30:00,48.8,1.0,55-64,1
1002290,2025-01-19 02:29:00,12,1,100,1,Medium,Open,,16.3,,25-34,
1002291,2025-01-04 09:32:00,12,2,105,1,Low,Resolved,2025-01-05 15:14:00,29.7,2.0,25-34,0
1002292,2024-03-08 23:45:00,15,5,104,3,Medium,Resolved,2024-03-14 12:15:00,132.5,2.0,35-44,0
1002293,2024-04-08 16:23:00,11,1,104,1,Low,Resolved,2024-04-10 23:17:00,54.9,1.0,55-64,0
1002294,2024-01-30 12:35:00,12,1,103,1,Low,Reopened,2024-01-31 08:47:00,20.2,2.0,18-24,1
1002295,2024-03-10 09:36:00,12,1,105,1,Medium,Resolved,2024-03-11 02:06:00,16.5,,25-34,1
1002296,2024-07-02 16:23:00,18,5,105,5,High,Resolved,2024-07-04 15:35:00,47.2,2.0,18-24,1
1002297,2024-03-10 18:48:00,16,1,103,4,Medium,Resolved,2024-03-11 14:54:00,20.1,5.0,25-34,1
1002298,2024-05-16 00:44:00,18,3,103,5,Medium,Resolved,2024-05-21 15:20:00,134.6,,18-24,0
1002299,2024-05-27 15:52:00,10,1,105,1,Low,Resolved,2024-05-28 10:46:00,18.9,1.0,35-44,1
1002300,2024-08-13 14:50:00,11,1,104,1,High,Reopened,2024-08-14 07:44:00,16.9,,45-54,1
1002301,2024-01-25 06:30:00,18,2,104,5,Low,Resolved,2024-01-28 16:42:00,82.2,2.0,45-54,0
1002302,2024-05-01 01:02:00,15,2,100,3,Low,Open,,65.8,,18-24,
1002303,2024-04-07 17:36:00,19,1,105,5,Medium,Resolved,2024-04-14 03:42:00,154.1,2.0,55-64,0
1002304,2024-11-20 12:07:00,12,3,100,1,Low,Reopened,2024-11-23 06:25:00,66.3,2.0,35-44,0
1002305,2024-04-01 20:57:00,11,4,101,1,High,Resolved,2024-04-02 18:33:00,21.6,3.0,18-24,1
1002306,2024-09-03 02:44:00,15,2,105,3,Medium,Resolved,2024-09-05 18:08:00,63.4,,25-34,1
1002307,2024-08-08 22:32:00,11,1,102,1,Low,Resolved,2024-08-10 01:56:00,27.4,3.0,55-64,1
1002308,2024-09-23 06:17:00,12,1,101,1,Medium,Resolved,2024-09-24 02:35:00,20.3,4.0,45-54,1
1002309,2024-03-17 20:35:00,12,1,103,1,Low,Open,,19.7,,35-44,
1002310,2024-01-12 04:14:00,17,1,102,2,Low,Resolved,2024-01-13 11:38:00,31.4,4.0,55-64,0
1002311,2024-06-19 04:05:00,14,1,102,3,Low,Resolved,2024-06-30 11:29:00,271.4,,25-34,0
1002312,2024-07-27 17:58:00,14,2,100,3,Medium,Resolved,2024-08-07 20:16:00,266.3,,35-44,0
1002313,2024-09-27 15:51:00,13,1,105,2,Medium,Reopened,2024-10-01 23:51:00,104.0,,25-34,0
1002314,2024-05-18 03:09:00,19,1,101,5,Medium,Resolved,2024-05-22 16:15:00,109.1,1.0,35-44,0
1002315,2024-05-14 02:23:00,19,3,101,5,High,Resolved,2024-05-16 01:53:00,47.5,4.0,25-34,1
1002316,2024-08-04 14:15:00,13,1,103,2,Low,Resolved,2024-08-08 02:09:00,83.9,3.0,45-54,0
1002317,2024-11-26 15:17:00,14,2,101,3,Low,Resolved,2024-12-13 09:59:00,402.7,4.0,18-24,0
1002318,2024-06-07 09:46:00,10,4,101,1,High,Open,,26.1,,35-44,
1002319,2024-09-13 11:29:00,17,1,102,2,Medium,Reopened,2024-09-14 03:35:00,16.1,,35-44,1
1002320,2024-04-19 17:38:00,16,3,104,4,Low,Resolved,2024-04-22 23:08:00,77.5,,55-64,0
1002321,2024-08-02 18:02:00,10,2,105,1,Low,Resolved,2024-08-03 12:26:00,18.4,4.0,35-44,1
1002322,2025-01-04 21:58:00,10,3,103,1,Low,Resolved,2025-01-06 16:40:00,42.7,2.0,18-24,0
1002323,2024-12-17 03:56:00,10,4,105,1,Medium,Resolved,2024-12-18 11:08:00,31.2,4.0,25-34,0
1002324,2025-02-09 21:40:00,12,1,104,1,Low,Open,,28.7,,25-34,
1002325,2024-04-04 07:46:00,14,1,104,3,Low,Open,,270.5,,25-34,
1002326,2025-01-06 23:29:00,10,5,104,1,Medium,Resolved,2025-01-08 23:29:00,48.0,,18-24,0
1002327,2024-01-28 23:43:00,19,1,104,5,High,Reopened,2024-01-30 08:13:00,32.5,,25-34,1
1002328,2024-10-01 18:25:00,10,2,100,1,Low,Open,,27.1,,18-24,
1002329,2024-12-10 12:26:00,10,4,102,1,Low,Resolved,2024-12-12 02:02:00,37.6,2.0,45-54,0
1002330,2024-10-04 06:46:00,17,1,105,2,High,Resolved,2024-10-04 20:52:00,14.1,3.0,35-44,1
1002331,2025-01-24 12:16:00,15,3,104,3,High,Open,,57.5,,25-34,
1002332,2024-08-11 03:52:00,18,2,101,5,High,Resolved,2024-08-12 22:40:00,42.8,2.0,65+,1
1002333,2024-02-11 14:39:00,18,5,104,5,Low,Resolved,2024-02-14 19:21:00,76.7,,65+,0
1002334,2024-02-09 03:39:00,19,1,101,5,Medium,Resolved,2024-02-13 01:09:00,93.5,5.0,55-64,1
1002335,2024-12-12 09:13:00,15,1,101,3,Low,Open,,158.2,,25-34,
1002336,2024-09-19 15:21:00,14,1,105,3,Medium,Open,,166.0,,35-44,
1002337,2024-05-24 19:01:00,10,1,102,1,High,Reopened,2024-05-25 00:37:00,5.6,,55-64,1
1002338,2024-01-19 02:17:00,13,2,101,2,Low,Resolved,2024-01-23 13:17:00,107.0,,35-44,0
1002339,2024-10-15 20:48:00,12,1,105,1,Medium,Open,,7.9,,35-44,
1002340,2024-08-14 18:06:00,10,1,103,1,Low,Reopened,2024-08-17 18:36:00,72.5,3.0,35-44,0
1002341,2025-02-15 12:34:00,15,3,100,3,High,Resolved,2025-02-17 20:46:00,56.2,4.0,65+,1
1002342,2024-11-06 06:43:00,10,1,102,1,Medium,Resolved,2024-11-07 05:55:00,23.2,5.0,35-44,1
1002343,2024-02-25 15:43:00,15,1,103,3,Medium,Resolved,2024-02-28 09:49:00,66.1,,25-34,1
1002344,2025-01-26 12:33:00,19,3,103,5,Low,Resolved,2025-02-02 13:45:00,169.2,1.0,45-54,0
1002345,2024-12-04 04:17:00,12,2,105,1,Low,Resolved,2024-12-04 21:47:00,17.5,3.0,25-34,1
1002346,2024-06-09 23:55:00,15,1,103,3,Low,Resolved,2024-06-14 19:31:00,115.6,2.0,35-44,1
1002347,2024-04-08 02:10:00,10,2,103,1,Low,Resolved,2024-04-08 22:46:00,20.6,,35-44,1
1002348,2024-05-25 14:50:00,12,3,103,1,Medium,Resolved,2024-05-26 02:14:00,11.4,,18-24,1
1002349,2024-09-02 17:07:00,10,4,100,1,Medium,Resolved,2024-09-04 12:13:00,43.1,,35-44,0
1002350,2025-02-05 15:23:00,11,1,101,1,Medium,Resolved,2025-02-07 12:35:00,45.2,3.0,18-24,1
1002351,2024-10-12 03:41:00,10,1,100,1,Low,Resolved,2024-10-12 19:47:00,16.1,,25-34,1
1002352,2024-09-25 16:57:00,13,1,104,2,Low,Open,,137.6,,25-34,
1002353,2024-11-23 07:04:00,17,2,103,2,High,Resolved,2024-11-23 19:04:00,12.0,,45-54,1
1002354,2025-01-28 02:52:00,16,4,104,4,Low,Resolved,2025-01-29 20:22:00,41.5,4.0,45-54,1
1002355,2024-07-26 13:33:00,19,3,105,5,Low,Reopened,2024-08-11 13:27:00,383.9,,25-34,0
1002356,2024-09-16 06:10:00,18,3,104,5,Low,Resolved,2024-09-18 10:10:00,52.0,,35-44,1
1002357,2024-07-04 13:35:00,16,1,104,4,Low,Resolved,2024-07-06 17:41:00,52.1,5.0,45-54,0
1002358,2025-02-08 00:12:00,17,3,100,2,High,Resolved,2025-02-08 11:54:00,11.7,2.0,25-34,1
1002359,2024-04-29 13:36:00,14,2,104,3,Medium,Resolved,2024-05-06 05:00:00,159.4,4.0,45-54,1
1002360,2024-03-22 12:44:00,10,2,100,1,Low,Open,,14.0,,25-34,
1002361,2024-10-09 11:32:00,17,1,102,2,Low,Reopened,2024-10-10 17:26:00,29.9,,35-44,0
1002362,2024-08-12 16:03:00,15,1,103,3,Low,Resolved,2024-08-18 17:03:00,145.0,,25-34,0
1002363,2025-01-06 22:29:00,19,2,100,5,Medium,Resolved,2025-01-10 08:17:00,81.8,4.0,65+,1
1002364,2024-02-27 00:45:00,11,1,104,1,Medium,Resolved,2024-02-27 21:27:00,20.7,1.0,45-54,1
1002365,2024-06-04 10:17:00,19,1,104,5,Low,Resolved,2024-06-08 16:17:00,102.0,,25-34,0
1002366,2024-10-25 11:21:00,11,1,102,1,Low,Resolved,2024-10-29 00:45:00,85.4,2.0,55-64,0
1002367,2024-04-03 08:13:00,10,3,105,1,Low,Resolved,2024-04-05 00:01:00,39.8,3.0,55-64,0
1002368,2025-02-20 22:49:00,15,1,102,3,Medium,Reopened,2025-02-24 22:19:00,95.5,,35-44,1
1002369,2024-04-08 19:53:00,12,3,105,1,Medium,Resolved,2024-04-10 16:05:00,44.2,2.0,25-34,0
1002370,2024-07-02 13:23:00,14,1,103,3,Medium,Open,,148.5,,18-24,
1002371,2024-11-08 08:19:00,12,1,101,1,High,Resolved,2024-11-08 21:49:00,13.5,2.0,55-64,1
1002372,2024-06-29 04:40:00,11,5,104,1,Low,Resolved,2024-07-01 11:52:00,55.2,2.0,18-24,0
1002373,2024-09-22 19:02:00,18,2,102,5,Medium,Resolved,2024-09-26 04:20:00,81.3,2.0,55-64,0
1002374,2025-01-02 08:15:00,17,1,103,2,Medium,Resolved,2025-01-03 05:39:00,21.4,5.0,45-54,1
1002375,2024-01-13 01:29:00,12,2,104,1,Medium,Resolved,2024-01-13 11:29:00,10.0,,18-24,1
1002376,2024-01-20 02:06:00,12,2,105,1,Medium,Resolved,2024-01-21 00:00:00,21.9,2.0,35-44,1
1002377,2024-01-19 02:17:00,17,2,103,2,Medium,Resolved,2024-01-19 20:29:00,18.2,3.0,35-44,1
1002378,2025-01-30 07:39:00,13,1,102,2,High,Resolved,2025-02-01 11:27:00,51.8,,25-34,1
1002379,2024-10-26 11:01:00,16,2,103,4,High,Open,,15.0,,25-34,
1002380,2025-01-02 16:43:00,18,2,104,5,Low,Resolved,2025-01-04 20:25:00,51.7,2.0,25-34,1
1002381,2024-09-15 14:50:00,18,1,102,5,Medium,Resolved,2024-09-19 11:50:00,93.0,2.0,35-44,0
1002382,2024-05-16 06:49:00,15,1,102,3,Medium,Resolved,2024-05-19 12:31:00,77.7,3.0,35-44,1
1002383,2024-06-17 17:24:00,17,1,100,2,Medium,Resolved,2024-06-19 20:42:00,51.3,4.0,35-44,0
1002384,2025-01-21 09:39:00,11,2,102,1,Low,Resolved,2025-01-25 21:09:00,107.5,4.0,65+,0
1002385,2024-11-05 22:23:00,18,2,101,5,Medium,Reopened,2024-11-08 12:29:00,62.1,5.0,18-24,1
1002386,2024-05-20 10:40:00,11,5,101,1,Low,Resolved,2024-05-22 18:28:00,55.8,2.0,25-34,0
1002387,2024-11-22 08:31:00,12,2,104,1,Low,Resolved,2024-11-22 21:49:00,13.3,1.0,35-44,1
1002388,2024-10-20 03:38:00,15,1,100,3,Medium,Resolved,2024-10-22 03:32:00,47.9,3.0,25-34,1
1002389,2024-01-02 15:24:00,12,1,102,1,High,Resolved,2024-01-03 10:00:00,18.6,,55-64,1
1002390,2024-06-01 18:40:00,17,2,101,2,Medium,Resolved,2024-06-03 00:52:00,30.2,5.0,55-64,0
1002391,2024-01-02 02:48:00,15,1,105,3,Low,Resolved,2024-01-06 19:12:00,112.4,,45-54,1
1002392,2024-07-19 15:39:00,19,1,102,5,High,Resolved,2024-07-22 00:21:00,56.7,2.0,25-34,1
1002393,2024-06-18 11:24:00,11,1,101,1,Medium,Resolved,2024-06-21 05:54:00,66.5,4.0,18-24,0
1002394,2024-06-07 19:49:00,16,1,103,4,Low,Open,,38.5,,25-34,
1002395,2024-05-05 12:48:00,10,3,101,1,Low,Resolved,2024-05-07 09:30:00,44.7,1.0,35-44,0
1002396,2025-01-24 04:55:00,11,1,101,1,High,Resolved,2025-01-25 14:37:00,33.7,,45-54,1
1002397,2024-03-12 23:34:00,13,2,104,2,Low,Resolved,2024-03-15 19:46:00,68.2,2.0,18-24,1
1002398,2025-01-26 13:24:00,18,1,104,5,Medium,Resolved,2025-01-29 03:24:00,62.0,3.0,35-44,1
1002399,2024-06-03 09:12:00,13,4,100,2,High,Open,,25.6,,35-44,
1002400,2024-02-03 07:07:00,14,2,105,3,Low,Resolved,2024-02-17 07:43:00,336.6,,25-34,0
1002401,2024-02-13 01:59:00,19,1,102,5,Medium,Resolved,2024-02-15 16:05:00,62.1,,35-44,1
1002402,2025-01-01 10:58:00,11,1,103,1,Medium,Resolved,2025-01-03 19:16:00,56.3,2.0,18-24,0
1002403,2024-03-30 22:24:00,18,3,101,5,Medium,Resolved,2024-04-02 06:24:00,56.0,3.0,55-64,1
1002404,2024-08-31 18:56:00,17,2,100,2,Low,Open,,36.9,,65+,
1002405,2024-07-09 22:03:00,16,1,101,4,Medium,Resolved,2024-07-10 13:03:00,15.0,2.0,25-34,1
1002406,2025-02-23 03:39:00,12,3,100,1,Medium,Resolved,2025-02-24 15:27:00,35.8,3.0,35-44,0
1002407,2024-03-25 10:22:00,18,1,105,5,Low,Resolved,2024-03-29 04:52:00,90.5,2.0,18-24,0
1002408,2024-09-25 07:16:00,19,3,103,5,Medium,Resolved,2024-09-30 06:22:00,119.1,,25-34,0
1002409,2024-11-04 04:59:00,12,3,100,1,High,Reopened,2024-11-05 04:17:00,23.3,3.0,35-44,1
1002410,2024-12-19 15:05:00,12,2,102,1,Low,Resolved,2024-12-22 07:17:00,64.2,5.0,55-64,0
1002411,2024-01-04 09:18:00,16,3,104,4,Medium,Resolved,2024-01-07 19:12:00,81.9,,25-34,0
1002412,2025-02-18 07:10:00,13,2,100,2,Low,Resolved,2025-02-20 07:52:00,48.7,3.0,25-34,1
1002413,2024-02-13 11:11:00,11,5,100,1,Low,Resolved,2024-02-15 00:53:00,37.7,3.0,35-44,1
1002414,2024-06-19 19:20:00,18,5,100,5,Low,Resolved,2024-06-26 10:08:00,158.8,1.0,25-34,0
1002415,2025-01-09 05:51:00,16,1,101,4,Medium,Resolved,2025-01-10 22:09:00,40.3,5.0,18-24,1
1002416,2024-09-24 20:51:00,13,3,101,2,Low,Resolved,2024-10-01 06:45:00,153.9,5.0,45-54,0
1002417,2024-11-12 20:02:00,12,3,105,1,High,Resolved,2024-11-13 08:56:00,12.9,5.0,35-44,1
1002418,2024-01-18 21:49:00,15,2,100,3,Low,Resolved,2024-01-24 13:07:00,135.3,,35-44,0
1002419,2025-02-12 05:23:00,12,1,100,1,Low,Resolved,2025-02-13 01:35:00,20.2,5.0,25-34,1
1002420,2025-02-25 09:24:00,15,4,101,3,Low,Resolved,2025-03-05 19:54:00,202.5,4.0,25-34,0
1002421,2024-05-25 22:59:00,10,1,101,1,Low,Reopened,2024-05-26 23:35:00,24.6,,25-34,0
1002422,2025-02-28 10:01:00,12,3,104,1,Low,Resolved,2025-03-01 07:19:00,21.3,3.0,45-54,1
1002423,2024-05-12 02:30:00,17,5,100,2,Medium,Resolved,2024-05-13 06:18:00,27.8,2.0,55-64,0
1002424,2024-01-15 05:34:00,10,2,103,1,Medium,Resolved,2024-01-16 00:16:00,18.7,5.0,25-34,1
1002425,2024-04-21 09:19:00,16,1,102,4,Low,Reopened,2024-04-23 22:07:00,60.8,,35-44,0
1002426,2024-01-30 17:38:00,16,5,103,4,High,Resolved,2024-01-31 12:02:00,18.4,2.0,18-24,1
1002427,2024-01-07 07:27:00,16,2,104,4,Low,Resolved,2024-01-08 04:15:00,20.8,,25-34,1
1002428,2024-06-05 02:33:00,10,2,102,1,Medium,Resolved,2024-06-07 00:27:00,45.9,5.0,35-44,0
1002429,2024-09-27 17:30:00,17,4,101,2,Low,Resolved,2024-09-29 20:54:00,51.4,,35-44,0
1002430,2024-09-16 18:57:00,11,3,101,1,Low,Resolved,2024-09-19 00:21:00,53.4,,25-34,0
1002431,2024-05-14 16:48:00,11,5,103,1,Low,Resolved,2024-05-16 07:36:00,38.8,,45-54,1
1002432,2024-12-03 12:56:00,10,1,103,1,Medium,Resolved,2024-12-03 23:02:00,10.1,,35-44,1
1002433,2024-04-16 06:12:00,15,1,100,3,Medium,Resolved,2024-04-23 15:18:00,177.1,,18-24,0
1002434,2024-10-16 15:46:00,16,5,101,4,Medium,Resolved,2024-10-21 06:16:00,110.5,2.0,55-64,0
1002435,2024-12-14 23:23:00,15,3,101,3,Low,Resolved,2024-12-27 10:05:00,298.7,,35-44,0
1002436,2024-10-28 11:51:00,19,3,100,5,Medium,Open,,100.1,,35-44,
1002437,2024-08-14 19:40:00,12,4,102,1,Low,Resolved,2024-08-17 14:58:00,67.3,4.0,45-54,0
1002438,2024-09-20 07:29:00,10,1,101,1,Medium,Open,,34.1,,35-44,
1002439,2024-06-08 13:40:00,12,4,103,1,Medium,Open,,24.2,,18-24,
1002440,2024-02-27 00:51:00,11,3,105,1,Low,Resolved,2024-03-02 17:57:00,113.1,,35-44,0
1002441,2024-11-11 15:19:00,16,1,101,4,Low,Resolved,2024-11-12 20:01:00,28.7,4.0,25-34,1
1002442,2024-10-08 07:55:00,17,1,102,2,High,Resolved,2024-10-08 19:19:00,11.4,,65+,1
1002443,2024-04-13 02:15:00,13,1,101,2,Medium,Resolved,2024-04-14 20:09:00,41.9,2.0,65+,1
1002444,2024-01-22 13:07:00,11,2,105,1,High,Resolved,2024-01-24 06:19:00,41.2,4.0,35-44,1
1002445,2024-04-29 09:19:00,13,1,104,2,Medium,Resolved,2024-05-02 04:37:00,67.3,,45-54,1
1002446,2024-03-07 16:44:00,16,3,103,4,High,Resolved,2024-03-10 04:38:00,59.9,5.0,25-34,0
1002447,2024-07-12 14:21:00,11,2,102,1,High,Resolved,2024-07-13 11:15:00,20.9,,35-44,1
1002448,2024-04-17 20:51:00,13,2,104,2,Low,Resolved,2024-04-20 18:03:00,69.2,,35-44,1
1002449,2025-01-22 08:55:00,11,3,104,1,Low,Resolved,2025-01-24 23:13:00,62.3,2.0,25-34,0
1002450,2025-02-12 05:31:00,17,2,105,2,Medium,Resolved,2025-02-12 15:37:00,10.1,3.0,55-64,1
1002451,2024-09-28 09:08:00,13,2,105,2,Medium,Resolved,2024-09-30 09:08:00,48.0,,18-24,1
1002452,2024-02-09 14:44:00,13,3,100,2,Low,Resolved,2024-02-16 21:44:00,175.0,5.0,35-44,0
1002453,2025-02-02 15:45:00,13,1,105,2,Medium,Resolved,2025-02-05 00:57:00,57.2,3.0,65+,1
1002454,2024-08-30 19:35:00,12,2,100,1,Low,Reopened,2024-08-31 23:11:00,27.6,5.0,35-44,0
1002455,2024-01-12 20:21:00,18,1,104,5,Medium,Resolved,2024-01-15 10:09:00,61.8,2.0,35-44,1
1002456,2024-03-28 16:52:00,10,1,104,1,Medium,Resolved,2024-03-29 06:58:00,14.1,5.0,35-44,1
1002457,2024-01-10 23:16:00,11,1,100,1,Low,Open,,77.2,,25-34,
1002458,2024-11-25 02:09:00,12,1,101,1,Medium,Resolved,2024-11-26 03:45:00,25.6,1.0,18-24,0
1002459,2024-01-17 19:11:00,11,1,102,1,Low,Resolved,2024-01-21 21:23:00,98.2,1.0,25-34,0
1002460,2024-04-07 23:00:00,16,1,102,4,Medium,Resolved,2024-04-09 12:36:00,37.6,2.0,65+,1
1002461,2024-03-13 15:05:00,10,1,104,1,Low,Resolved,2024-03-14 02:35:00,11.5,,25-34,1
1002462,2024-05-13 16:18:00,15,5,103,3,Medium,Resolved,2024-05-15 21:36:00,53.3,1.0,35-44,1
1002463,2024-12-29 16:10:00,16,5,100,4,Low,Resolved,2024-12-31 21:16:00,53.1,2.0,45-54,0
1002464,2024-02-07 20:40:00,11,5,101,1,Medium,Reopened,2024-02-10 06:28:00,57.8,,65+,0
1002465,2024-01-19 09:48:00,11,3,102,1,Low,Resolved,2024-01-22 03:18:00,65.5,5.0,45-54,0
1002466,2025-02-19 23:47:00,13,1,100,2,Low,Resolved,2025-02-24 08:53:00,105.1,4.0,25-34,0
1002467,2025-02-13 02:51:00,12,3,105,1,Medium,Resolved,2025-02-14 02:57:00,24.1,,18-24,0
1002468,2024-09-28 08:22:00,11,1,101,1,Low,Resolved,2024-10-03 10:34:00,122.2,5.0,35-44,0
1002469,2025-02-01 09:01:00,15,2,102,3,Low,Resolved,2025-02-05 02:13:00,89.2,1.0,45-54,1
1002470,2024-11-27 11:34:00,11,2,103,1,Low,Resolved,2024-11-28 11:22:00,23.8,,25-34,1
1002471,2025-01-14 04:53:00,16,2,102,4,Medium,Resolved,2025-01-16 01:35:00,44.7,1.0,25-34,1
1002472,2024-06-13 14:22:00,12,1,101,1,Low,Open,,31.6,,65+,
1002473,2024-12-31 06:58:00,18,3,100,5,Low,Resolved,2025-01-03 08:28:00,73.5,1.0,45-54,0
1002474,2024-11-12 06:58:00,19,5,101,5,Medium,Resolved,2024-11-19 15:34:00,176.6,,25-34,0
1002475,2024-03-30 15:52:00,16,2,103,4,Medium,Resolved,2024-03-31 15:04:00,23.2,,45-54,1
1002476,2024-04-25 00:18:00,12,2,105,1,Medium,Resolved,2024-04-25 13:18:00,13.0,,25-34,1
1002477,2025-02-25 00:10:00,15,3,105,3,Medium,Resolved,2025-03-04 17:04:00,184.9,2.0,18-24,0
1002478,2024-11-25 15:50:00,17,4,103,2,Medium,Resolved,2024-11-26 15:20:00,23.5,,65+,1
1002479,2024-06-13 02:20:00,12,2,101,1,Medium,Resolved,2024-06-13 22:44:00,20.4,5.0,45-54,1
1002480,2024-06-29 15:07:00,14,4,104,3,Medium,Resolved,2024-07-18 02:37:00,443.5,,25-34,0
1002481,2024-10-09 14:41:00,10,3,100,1,Medium,Resolved,2024-10-10 12:53:00,22.2,5.0,18-24,1
1002482,2024-11-08 14:58:00,13,1,104,2,Medium,Open,,44.6,,18-24,
1002483,2024-12-05 04:44:00,12,2,100,1,Medium,Resolved,2024-12-06 02:38:00,21.9,5.0,35-44,1
1002484,2024-12-26 04:03:00,11,2,101,1,High,Open,,26.0,,35-44,
1002485,2024-04-03 16:31:00,11,2,102,1,High,Resolved,2024-04-04 14:55:00,22.4,2.0,25-34,1
1002486,2024-02-13 21:04:00,10,1,102,1,Low,Resolved,2024-02-14 16:10:00,19.1,3.0,45-54,1
1002487,2024-03-07 13:25:00,10,5,102,1,Medium,Open,,27.3,,18-24,
1002488,2024-01-01 10:55:00,10,2,103,1,Medium,Resolved,2024-01-02 00:49:00,13.9,4.0,25-34,1
1002489,2024-05-24 15:28:00,10,1,103,1,Low,Open,,19.8,,35-44,
1002490,2024-03-13 12:26:00,19,1,103,5,Low,Resolved,2024-03-18 02:50:00,110.4,3.0,65+,0
1002491,2024-03-01 12:11:00,11,4,101,1,Low,Open,,32.1,,45-54,
1002492,2024-10-03 16:35:00,12,2,102,1,High,Resolved,2024-10-04 12:17:00,19.7,,65+,1
1002493,2024-10-10 10:31:00,19,2,103,5,Low,Open,,66.0,,18-24,
1002494,2024-02-26 13:55:00,12,2,103,1,Low,Resolved,2024-02-27 12:31:00,22.6,1.0,65+,1
1002495,2024-04-20 01:42:00,18,1,103,5,Low,Resolved,2024-04-27 09:12:00,175.5,,25-34,0
1002496,2024-03-20 20:03:00,11,2,104,1,Medium,Resolved,2024-03-21 18:51:00,22.8,1.0,18-24,1
1002497,2025-01-21 13:31:00,19,3,103,5,Medium,Resolved,2025-01-25 05:19:00,87.8,1.0,55-64,1
1002498,2025-02-17 23:52:00,13,5,105,2,Low,Resolved,2025-02-23 12:04:00,132.2,5.0,18-24,0
1002499,2024-06-10 07:02:00,16,1,102,4,Low,Open,,70.0,,18-24,
1002500,2024-03-31 17:35:00,12,5,101,1,Medium,Open,,20.3,,35-44,
1002501,2025-02-27 17:02:00,11,2,105,1,High,Resolved,2025-02-28 15:56:00,22.9,2.0,55-64,1
1002502,2024-01-24 06:59:00,11,2,104,1,Low,Resolved,2024-01-26 01:29:00,42.5,,35-44,1
1002503,2024-04-07 14:58:00,11,2,103,1,High,Resolved,2024-04-08 10:46:00,19.8,,35-44,1
1002504,2024-02-13 04:58:00,14,1,105,3,Low,Resolved,2024-02-27 12:40:00,343.7,5.0,45-54,0
1002505,2024-02-28 15:24:00,14,1,102,3,Medium,Resolved,2024-03-10 02:12:00,250.8,2.0,25-34,0
1002506,2024-10-06 00:42:00,16,1,104,4,Medium,Resolved,2024-10-08 03:00:00,50.3,4.0,35-44,0
1002507,2024-04-08 09:50:00,12,5,102,1,Low,Open,,71.5,,45-54,
1002508,2024-04-08 15:09:00,10,4,100,1,Low,Open,,74.9,,65+,
1002509,2024-08-20 05:33:00,15,1,103,3,Medium,Resolved,2024-08-24 17:27:00,107.9,3.0,45-54,1
1002510,2024-12-28 05:05:00,10,4,105,1,High,Resolved,2024-12-29 10:23:00,29.3,,25-34,0
1002511,2024-02-10 19:26:00,19,5,103,5,High,Resolved,2024-02-12 02:14:00,30.8,2.0,25-34,1
1002512,2024-06-03 07:34:00,17,3,102,2,High,Open,,17.4,,55-64,
1002513,2024-02-26 11:37:00,14,1,105,3,Low,Reopened,2024-03-18 23:31:00,515.9,3.0,55-64,0
1002514,2025-01-11 03:54:00,10,5,103,1,High,Resolved,2025-01-11 10:48:00,6.9,3.0,45-54,1
1002515,2024-04-24 13:07:00,13,1,105,2,Medium,Resolved,2024-04-27 21:01:00,79.9,,25-34,0
1002516,2024-11-21 04:42:00,10,1,104,1,Low,Resolved,2024-11-22 16:24:00,35.7,3.0,35-44,0
1002517,2024-02-28 15:43:00,19,1,102,5,High,Resolved,2024-03-01 06:49:00,39.1,1.0,35-44,1
1002518,2024-01-14 23:22:00,12,5,100,1,Medium,Resolved,2024-01-15 14:16:00,14.9,5.0,25-34,1
