request_id,submitted_at,service_id,channel_id,district_id,department_id,priority,status,resolved_at,resolution_hours,satisfaction_score,citizen_age_band
1002848,2024-08-14 20:30:00,16,3,101,4,Low,Resolved,2024-08-17 00:54:00,52.4,4.0,18-24
1010528,19-Feb-2025 09:52,18,3,100,5,Low,Resolved,2025-02-22 00:52:00,63.0,4.0,25-34
1008238,2024-11-14 15:16:00,11,1,102,1,Low,Resolved,2024-11-16 00:52:00,33.6,2.0,55-64
1011478,24-Oct-2024 03:11,12,1,100,1,High,Resolved,2024-10-24 16:29:00,13.3,2.0,35-44
1001903,2024-09-27 08:00:00,10,5,100,1,Low,Resolved,2024-09-28 12:48:00,28.8,,25-34
1000287,2024-04-03 00:01:00,19,1,101,5,Medium,Open,,45.9,,25-34
1008163,2024-04-01 16:20:00,14,1,105,3,Low,Resolved,2024-04-12 14:26:00,262.1,,25-34
1007189,01-Jul-2024 23:51,19,2,101,5,High,Reopened,2024-07-03 07:21:00,31.5,1.0,25-34
1009993,2024-09-30 00:51:00,11,1,100,1,Medium,Resolved,2024-09-30 14:03:00,13.2,5.0,25-34
1005376,2024-10-21 07:33:00,10,2,104,1,Low,Resolved,2024-10-21 22:57:00,15.4,,25-34
1002937,2024-01-11 21:46:00,12,2,100,1,LOW,Resolved,2024-01-12 13:40:00,15.9,4.0,45-54
1000995,04-Sep-2024 12:12,15,1,105,3, Low ,Resolved,2024-09-16 02:12:00,278.0,,25-34
1007052,2024-07-15 19:23:00,11,2,104,1,Low,Resolved,2024-07-18 17:11:00,69.8,,45-54
1002518,2024-01-14 23:22:00,12,5,100,1,Medium,Resolved,2024-01-15 14:16:00,14.9,5.0,25-34
1004594,2024-05-16 03:05:00,18,2,101,5,Low,Resolved,2024-05-20 23:29:00,116.4,2.0,35-44
1006611,2024-11-03 11:12:00,14,2,101,3, Medium ,Resolved,2024-11-09 01:54:00,134.7,4.0,18-24
1004460,23-Feb-2024 15:44,18,1,104,5,LOW,Resolved,2024-02-27 11:32:00,91.8,1.0,35-44
1004883,2024-11-02 07:00:00,10,4,104,1,High,Resolved,2024-11-03 10:36:00,27.6,1.0,55-64
1006545,2024-01-20 20:16:00,16,5,100,4,LOW,Resolved,2024-01-24 00:40:00,76.4,4.0,
1001701,01-Feb-2025 15:02,12,4,105,1,Medium,Resolved,2025-02-02 15:56:00,24.9,,25-34
1004971,17-Nov-2024 09:15,11,2,103,1,Medium,Open,,54.3,,45-54
1006400,2024-07-18 18:14:00,10,5,100,1,Low,Resolved,2024-07-20 05:26:00,35.2,,18-24
1005764,2024-05-22 00:31:00,10,4,105,1,Low,Resolved,2024-05-23 00:19:00,23.8,,65+
1007278,24-Jan-2024 18:09,11,1,103,1,Low,Open,,50.9,,55-64
1005618,2024-12-15 12:33:00,12,1,104,1,Low,Resolved,2024-12-15 20:15:00,7.7,,18-24
1006259,2024-04-16 06:49:00,11,1,105,1,Low,Resolved,2024-04-18 04:31:00,45.7,,35-44
1008367,2025-01-21 14:25:00,16,2,105,4,Low,Resolved,2025-01-24 10:07:00,67.7,3.0,35-44
1003519,2024-03-03 09:25:00,12,2,105,1,Low,Resolved,2024-03-03 22:43:00,13.3,,45-54
1006328,04-Feb-2025 05:10,17,1,102,2, Low ,Resolved,2025-02-04 23:28:00,18.3,2.0,35-44
1000432,2024-02-22 05:41:00,10,1,101,1,Low,Resolved,2024-02-23 15:53:00,34.2,4.0,55-64
1011904,2024-01-15 04:31:00,11,2,101,1,Medium,Open,,60.9,,25-34
1008740,2024-07-01 14:42:00,18,1,102,5,Medium,Resolved,2024-07-02 23:18:00,32.6,3.0,45-54
1010125,2024-08-02 10:13:00,12,5,101,1,Medium,Resolved,2024-08-03 07:49:00,21.6,3.0,
1008522,2024-01-23 17:08:00,19,1,104,5,Low,Resolved,2024-01-30 10:20:00,161.2,4.0,45-54
1000317,2024-07-29 00:12:00,13,2,101,2,Medium,Resolved,2024-08-01 06:30:00,78.3,1.0,45-54
1000884,21-Jul-2024 08:09,11,1,102,1,Medium,Resolved,2024-07-22 17:15:00,33.1,4.0,25-34
1010918,2024-03-31 04:06:00,10,2,100,1,Medium,Resolved,2024-03-31 20:00:00,15.9,5.0,25-34
1007625,09-Nov-2024 05:12,12,3,100,1,High,Resolved,2024-11-09 17:36:00,12.4,,65+
1006411,2024-07-22 04:50:00,14,2,102,3,Medium,Resolved,2024-08-02 20:20:00,279.5,1.0,25-34
1006006,2024-02-06 00:42:00,13,3,103,2,Low,Resolved,2024-02-12 00:00:00,143.3,1.0,Unknown
1005743,2024-01-11 03:53:00,18,1,103,5,High,Resolved,2024-01-13 02:41:00,46.8,,25-34
1005513,28-Jun-2024 18:08,15,1,100,3,Low,Resolved,2024-07-02 16:44:00,94.6,,35-44
1006001,2024-12-20 07:03:00,16,1,100,4,Low,Resolved,2024-12-22 10:33:00,51.5,1.0,55-64
1001869,2024-08-10 05:31:00,16,5,103,4,Medium,Resolved,2024-08-11 08:13:00,26.7,,25-34
1002761,2024-08-16 18:10:00,18,2,101,5,Low,Resolved,2024-08-18 10:16:00,40.1,5.0,35-44
1003200,2024-01-01 08:43:00,10,2,104,1,Low,Resolved,2024-01-02 04:19:00,19.6,1.0,25-34
1005866,2024-09-17 03:07:00,12,5,102,1,Low,Reopened,2024-09-18 20:01:00,40.9,1.0,45-54
1007750,2025-02-03 08:08:00,12,1,103,1,Low,Resolved,2025-02-04 10:14:00,26.1,5.0,35-44
1005040,2024-09-21 20:07:00,12,2,105,1,HIGH,Resolved,2024-09-22 09:01:00,12.9,1.0,55-64
1011935,2024-08-08 15:21:00,16,4,100,4,Medium,Resolved,2024-08-09 21:03:00,29.7,,35-44
1010883,2024-05-16 12:14:00,12,1,104,1,Low,Resolved,2024-05-18 15:44:00,51.5,1.0,25-34
1010194,2024-03-02 08:31:00,17,1,101,2, Low ,Resolved,2024-03-02 23:19:00,14.8,4.0,25-34
1009507,03-Feb-2025 06:55,12,1,104,1,Medium,Resolved,2025-02-04 01:01:00,18.1,2.0,25-34
1001143,19-Feb-2025 14:57,10,2,103,1,High,Resolved,2025-02-20 06:39:00,15.7,5.0,Unknown
1011120,2024-12-14 14:25:00,12,2,101,1,Low,Resolved,2024-12-15 17:31:00,27.1,3.0,25-34
1009898,27-Feb-2025 18:42,17,1,103,2,Medium,Resolved,2025-02-28 05:18:00,10.6,5.0,18-24
1008292,2024-09-21 11:25:00,14,1,101,3,Low,Reopened,2024-10-18 17:31:00,654.1,1.0,55-64
1007840,2024-05-10 02:50:00,11,2,100,1, Low ,Resolved,2024-05-12 07:20:00,52.5,,35-44
1001887,14-Apr-2024 19:09,11,5,105,1,Low,Resolved,2024-04-17 06:03:00,58.9,5.0,35-44
1009483,2024-11-29 09:35:00,18,1,104,5, Medium ,Resolved,2024-11-30 11:05:00,25.5,,35-44
1008806,2024-04-04 13:00:00,17,1,102,2,Medium,Resolved,2024-04-05 09:48:00,20.8,2.0,45-54
1011777,2024-05-17 01:37:00,17,2,102,2,Low,Open,,24.9,,65+
1011282,2025-02-02 17:01:00,16,1,101,4,High,Resolved,2025-02-03 07:07:00,14.1,,18-24
1004816,2024-12-14 02:11:00,14,3,101,3,Low,Resolved,2025-01-13 22:17:00,740.1,3.0,25-34
1005502,16-Jan-2025 09:02,12,1,103,1,Medium,Reopened,2025-01-17 00:26:00,15.4,5.0,35-44
1010500,2025-01-18 07:35:00,17,4,100,2,Low,Resolved,2025-01-19 18:47:00,35.2,4.0,45-54
1006593,2024-08-16 10:03:00,13,2,104,2,Low,Reopened,2024-08-18 15:09:00,53.1,,65+
1001643,2024-10-15 08:42:00,10,2,102,1,Low,Resolved,2024-10-16 19:12:00,34.5,,45-54
1008379,2024-05-16 08:17:00,13,1,102,2,HIGH,Resolved,2024-05-17 03:05:00,18.8,5.0,55-64
1008407,2024-12-28 23:06:00,19,2,104,5,Medium,Resolved,2025-01-03 02:24:00,123.3,4.0,35-44
1006621,03-May-2024 01:11,10,5,101,1,Medium,Open,,17.1,,55-64
1006253,08-Jul-2024 13:32,15,2,103,3,MEDIUM,Resolved,2024-07-10 10:44:00,45.2,2.0,35-44
1011486,31-Jul-2024 13:33,11,1,104,1,High,Resolved,2024-08-01 20:21:00,30.8,,25-34
1010672,2024-08-02 05:36:00,11,1,105,1,Low,Resolved,2024-08-06 16:12:00,106.6,2.0,25-34
1008911,06-Jan-2024 10:57,11,1,101,1,High,Resolved,2024-01-07 06:57:00,20.0,,18-24
1006607,19-Sep-2024 23:33,12,4,100,1,Low,Resolved,2024-09-21 17:57:00,42.4,,45-54
1009325,10-Aug-2024 06:00,18,5,104,5,Low,Open,,165.1,,25-34
1009000,08-Feb-2025 23:53,14,3,100,3,Low,Resolved,2025-03-01 13:05:00,493.2,,35-44
1007549,17-Jan-2025 03:15,13,2,101,2,High,Resolved,2025-01-18 19:33:00,40.3,2.0,35-44
1010909,2024-06-27 23:33:00,13,3,100,2,Medium,Open,,94.9,,25-34
1002143,11-May-2024 06:50,15,2,104,3,Medium,Resolved,2024-05-14 00:08:00,65.3,3.0,25-34
1003670,2025-02-01 04:10:00,10,1,103,1,Medium,Resolved,2025-02-02 08:10:00,28.0,,18-24
1011060,27-May-2024 04:05,10,1,103,1,Low,Resolved,2024-05-28 03:11:00,23.1,,25-34
1003141,10-Jun-2024 23:23,12,1,104,1,Low,Resolved,2024-06-11 14:59:00,15.6,3.0,35-44
1011577,2024-04-03 19:47:00,19,1,104,5,Low,Resolved,2024-04-10 15:11:00,163.4,3.0,45-54
1001258,2024-08-28 07:37:00,13,1,104,2,High,Resolved,2024-08-28 23:37:00,16.0,,45-54
1010249,2024-04-11 13:35:00,11,1,103,1,Medium,Resolved,2024-04-13 05:29:00,39.9,3.0,55-64
1006065,12-Mar-2024 05:40,10,2,102,1,LOW,Resolved,2024-03-13 13:04:00,31.4,2.0,35-44
1008381,2024-04-04 00:37:00,13,5,105,2,Low,Resolved,2024-04-09 11:19:00,130.7,,55-64
1011420,2024-05-28 03:54:00,12,1,105,1,Low,Open,,21.9,,25-34
1008366,2024-11-16 06:51:00,16,5,101,4,High,Resolved,2024-11-17 05:21:00,22.5,,65+
1000701,2024-07-08 19:43:00,10,1,101,1,High,Resolved,2024-07-09 06:55:00,11.2,,25-34
1001631,2024-02-04 12:20:00,11,2,100,1,High,Resolved,2024-02-05 08:14:00,19.9,,35-44
1006381,2024-09-21 03:48:00,13,4,104,2,Low,Resolved,2024-09-30 05:00:00,217.2,,18-24
1008928,2024-05-13 19:55:00,12,5,100,1,Medium,Resolved,2024-05-14 17:31:00,21.6,,45-54
1000101,2024-02-04 05:11:00,10,2,103,1,Medium,Resolved,2024-02-05 02:29:00,21.3,1.0,35-44
1011039,2024-06-25 08:52:00,13,5,104,2,Low,Resolved,2024-07-01 00:52:00,136.0,3.0,35-44
1003276,22-Jan-2024 08:51,15,3,102,3,Low,Resolved,2024-01-30 07:45:00,190.9,1.0,65+
1008764,24-Mar-2024 12:59,10,4,100,1,Medium,Resolved,2024-03-25 17:29:00,28.5,,25-34
1006902,2024-07-13 19:33:00,18,1,100,5,Low,Resolved,2024-07-18 06:39:00,107.1,4.0,25-34
1004419,18-Feb-2025 00:07,10,5,105,1,LOW,Reopened,2025-02-18 16:01:00,15.9,2.0,18-24
1000197,27-Mar-2024 04:02,11,1,100,1,Low,Resolved,2024-03-29 00:14:00,44.2,2.0,65+
1010310,2024-08-22 00:03:00,14,1,104,3,Medium,Open,,136.2,,25-34
1000343,2024-12-04 21:04:00,15,1,101,3,Low,Resolved,2024-12-11 04:52:00,151.8,,25-34
1005877,2025-02-12 10:07:00,10,4,103,1,Medium,Resolved,2025-02-13 13:31:00,27.4,5.0,45-54
1000921,22-Oct-2024 15:40,13,4,103,2,Medium,Resolved,2024-10-28 07:34:00,135.9,5.0,35-44
1004173,03-Jun-2024 22:16,18,2,103,5,Low,Resolved,2024-06-07 09:10:00,82.9,1.0,35-44
1002724,2024-05-31 04:18:00,13,2,105,2,Medium,Resolved,2024-06-02 06:00:00,49.7,,18-24
1005036,04-Jun-2024 07:30,13,3,102,2,Low,Resolved,2024-06-09 10:24:00,122.9,1.0,45-54
1006657,2025-01-11 11:26:00,10,2,103,1,MEDIUM,Resolved,2025-01-12 12:14:00,24.8,3.0,25-34
1007673,2024-03-15 07:08:00,19,5,104,5,Low,Resolved,2024-03-22 16:08:00,177.0,5.0,
1004674,2024-06-20 05:14:00,13,5,101,2,Low,Resolved,2024-06-21 19:32:00,38.3,,18-24
1000801,02-Jul-2024 08:34,16,1,100,4,Low,Open,,50.9,,25-34
1011284,2024-06-11 02:10:00,11,2,101,1,High,Resolved,2024-06-12 09:28:00,31.3,,25-34
1003477,2024-02-25 19:11:00,13,1,101,2,Low,Resolved,2024-02-27 22:23:00,51.2,4.0,35-44
1005401,2024-02-02 08:22:00,19,1,104,5,Low,Resolved,2024-02-08 15:22:00,151.0,5.0,
1009013,2024-06-08 12:36:00,16,2,105,4,Medium,Resolved,2024-06-10 14:36:00,50.0,,35-44
1004763,11-Dec-2024 00:45,19,1,105,5,Medium,Resolved,2024-12-17 19:57:00,163.2,,45-54
1000732,2025-01-12 01:08:00,15,2,102,3,High,Reopened,2025-01-13 07:20:00,30.2,,
1007138,24-Jan-2025 02:52,12,2,105,1,Medium,Resolved,2025-01-25 00:10:00,21.3,1.0,45-54
1003143,2024-02-01 21:31:00,13,1,103,2,Medium,Resolved,2024-02-03 03:43:00,30.2,3.0,35-44
1009888,2024-05-15 07:05:00,12,2,101,1,LOW,Resolved,2024-05-16 12:29:00,29.4,3.0,55-64
1001046,2024-04-26 11:31:00,14,2,104,3,Low,Resolved,2024-05-13 15:25:00,411.9,2.0,45-54
1008274,22-Jun-2024 18:02,15,1,101,3,Low,Resolved,2024-06-24 09:32:00,39.5,3.0,25-34
1006913,2024-05-03 19:03:00,17,3,103,2,Medium,Resolved,2024-05-06 03:21:00,56.3,5.0,45-54
1004259,2024-07-14 18:37:00,19,2,103,5, HIGH ,Open,,15.9,,35-44
1003187,28-Jun-2024 05:56,16,3,104,4,Low,Resolved,2024-07-03 00:20:00,114.4,,18-24
1008999,2024-07-27 16:17:00,18,3,100,5,Low,Resolved,2024-08-02 16:17:00,144.0,,25-34
1008485,2025-01-29 03:35:00,11,1,103,1,Low,Resolved,2025-01-31 23:23:00,67.8,3.0,35-44
1011676,07-Dec-2024 07:11,17,4,105,2,Medium,Resolved,2024-12-08 01:59:00,18.8,3.0,65+
1005458,2024-04-26 22:36:00,18,2,101,5,Medium,Resolved,2024-05-01 01:48:00,99.2,,45-54
1003839,2024-07-08 03:35:00,10,2,104,1,Low,Resolved,2024-07-09 14:47:00,35.2,1.0,35-44
1010005,2024-12-01 02:13:00,17,2,100,2,Medium,Resolved,2024-12-01 22:49:00,20.6,4.0,
1010886,16-May-2024 05:39,15,1,101,3,Low,Resolved,2024-05-21 19:15:00,133.6,2.0,55-64
1002986,2024-02-25 10:26:00,12,5,101,1,High,Resolved,2024-02-26 08:08:00,21.7,5.0,18-24
1005638,04-Jan-2024 21:22,19,3,101,5,Low,Resolved,2024-01-08 13:04:00,87.7,,65+
1009679,2024-01-07 19:19:00,12,5,105,1,High,Resolved,2024-01-08 06:55:00,11.6,4.0,
1007372,2024-07-11 21:27:00,13,1,105,2,Medium,Resolved,2024-07-13 05:45:00,32.3,,55-64
1009889,2024-07-05 16:58:00,12,1,101,1,Medium,Resolved,2024-07-07 07:04:00,38.1,4.0,45-54
1001116,11-Feb-2024 17:30,10,5,104,1,Medium,Open,,11.0,,55-64
1002519,06-Jul-2024 12:02,15,1,104,3,Medium,Resolved,2024-07-09 07:14:00,67.2,,45-54
1004185,2024-02-09 01:24:00,11,1,100,1,Low,Resolved,2024-02-10 19:24:00,42.0,,Unknown
1009262,2025-01-22 03:50:00,12,2,104,1,Low,Open,,29.0,,
1000928,2024-01-25 14:37:00,14,2,100,3,Low,Resolved,2024-02-07 01:49:00,299.2,,25-34
1005796,2024-09-14 17:33:00,10,1,102,1,Medium,Resolved,2024-09-15 10:21:00,16.8,,25-34
1005637,2024-09-27 21:53:00,13,5,105,2,Low,Resolved,2024-09-30 16:47:00,66.9,5.0,35-44
1002882,28-Sep-2024 02:59,11,1,100,1,2,Resolved,2024-09-29 05:41:00,26.7,2.0,18-24
1007552,2024-12-12 22:49:00,10,1,102,1,High,Resolved,2024-12-14 03:31:00,28.7,2.0,Unknown
1011928,2024-11-11 12:06:00,16,5,104,4,Low,Resolved,2024-11-12 15:42:00,27.6,1.0,25-34
1007903,20-Dec-2024 06:32,12,1,103,1,Medium,Resolved,2024-12-20 21:02:00,14.5,4.0,18-24
1004498,05-May-2024 08:52,14,2,105,3,Low,Resolved,2024-05-13 17:10:00,200.3,5.0,45-54
1003834,2024-08-04 10:12:00,15,2,103,3,Low,Resolved,2024-08-06 21:42:00,59.5,2.0,
1007085,2024-12-15 06:04:00,14,5,101,3,MEDIUM,Resolved,2024-12-19 19:16:00,99999.0,5.0,35-44
1008667,2024-03-31 11:51:00,10,2,103,1,High,Open,,6.9,,55-64
1008153,10-May-2024 01:31,11,2,100,1,High,Resolved,2024-05-10 21:31:00,20.0,,35-44
1001750,24-Feb-2025 14:29,10,5,103,1, Low ,Open,,31.6,,35-44
1008449,2024-06-12 05:57:00,11,1,100,1,MEDIUM,Resolved,2024-06-13 16:33:00,34.6,5.0,25-34
1005606,2025-01-02 03:45:00,10,5,100,1,Medium,Resolved,2025-01-02 16:09:00,12.4,,45-54
1011220,19-Feb-2025 15:05,13,4,105,2,Low,Resolved,2025-02-24 02:29:00,107.4,5.0,25-34
1001136,2024-06-02 22:14:00,14,2,100,3,Medium,Resolved,2024-06-08 15:50:00,137.6,,35-44
1002127,2024-07-11 14:34:00,16,3,100,4,Medium,Resolved,2024-07-15 15:10:00,96.6,1.0,Unknown
1007642,01-Mar-2024 18:54,19,2,104,5,Medium,Resolved,2024-03-05 04:06:00,81.2,,35-44
1008285,23-Jan-2024 08:17,10,2,102,1,High,Open,,12.1,,25-34
1004184,2024-05-02 23:07:00,18,3,104,5,Medium,Resolved,2024-05-07 06:31:00,103.4,,
1009671,2024-01-25 12:28:00,16,3,102,4,Low,Resolved,2024-01-30 12:22:00,119.9,3.0,
1009614,2024-07-18 11:16:00,16,5,103,4,High,Open,,15.2,,Unknown
1007503,2024-09-17 18:29:00,11,3,102,1,Medium,Resolved,2024-09-21 01:23:00,78.9,,25-34
1007488,2024-05-16 15:42:00,19,3,101,5,Low,Resolved,2024-05-23 06:00:00,158.3,5.0,35-44
1011124,2024-12-26 12:34:00,18,1,105,5,Low,Resolved,2024-12-29 12:58:00,72.4,2.0,25-34
1007893,23-Sep-2024 16:22,18,1,101,5,Medium,Resolved,2024-09-26 15:10:00,70.8,4.0,45-54
1011582,2024-08-02 00:01:00,13,2,105,2,Medium,Resolved,2024-08-05 21:37:00,93.6,1.0,25-34
1001431,2024-05-24 12:22:00,18,1,103,5,Low,Open,,58.3,,35-44
1000857,03-Feb-2025 01:51,16,1,105,4,Medium,Resolved,2025-02-03 23:45:00,21.9,,25-34
1003631,2024-11-10 10:10:00,14,3,100,3,Low,Resolved,2024-12-06 14:16:00,628.1,1.0,45-54
1005833,15-Feb-2025 11:38,14,2,100,3,LOW,Resolved,2025-03-03 19:14:00,391.6,5.0,35-44
1001384,25-Jan-2024 09:42,13,3,102,2,LOW,Resolved,2024-01-28 16:12:00,78.5,,35-44
1002101,2024-09-23 07:23:00,14,1,102,3,LOW,Resolved,2024-09-28 16:05:00,128.7,2.0,65+
1001303,2024-07-11 17:37:00,18,2,101,5, Medium ,Resolved,2024-07-14 04:49:00,59.2,,35-44
1004546,2025-01-13 07:23:00,17,4,104,2,Medium,Resolved,2025-01-14 10:11:00,26.8,2.0,35-44
1000365,2024-10-17 18:32:00,12,1,104,1,High,Resolved,2024-10-18 13:02:00,18.5,5.0,25-34
1005953,21-Jan-2024 06:43,13,3,103,2, High ,Resolved,2024-01-22 18:07:00,35.4,,25-34
1004461,16-Sep-2024 06:48,18,2,101,5,High,Resolved,2024-09-17 19:30:00,36.7,4.0,55-64
1002715,2024-08-03 12:50:00,19,3,103,5,HIGH,Resolved,2024-08-08 14:14:00,121.4,,35-44
1002729,15-Mar-2024 06:56,12,1,100,1,Medium,Resolved,2024-03-15 19:20:00,12.4,2.0,25-34
1004275,26-Oct-2024 21:20,15,4,103,3,Low,Reopened,2024-11-04 09:32:00,204.2,3.0,
1003707,2025-02-21 00:38:00,16,1,102,4,Medium,Resolved,2025-02-21 21:08:00,20.5,,65+
1011854,2024-12-13 09:27:00,12,3,104,1,Low,Resolved,2024-12-14 08:33:00,23.1,3.0,45-54
1007719,22-Sep-2024 04:12,17,4,103,2,Medium,Open,,9.4,,65+
1010107,2025-01-11 01:17:00,16,4,100,4,Medium,Resolved,2025-01-14 01:35:00,72.3,1.0,25-34
1003112,10-Feb-2025 21:21,19,2,103,5,Low,Open,,30.5,,Unknown
1010844,2024-02-15 20:53:00,16,2,103,4,Medium,Resolved,2024-02-17 04:47:00,31.9,4.0,25-34
1009228,2024-01-24 04:35:00,17,3,103,2,LOW,Resolved,2024-01-25 17:59:00,37.4,3.0,
1011768,2024-05-13 08:47:00,19,2,100,5,MEDIUM,Resolved,2024-05-16 03:59:00,67.2,1.0,35-44
1008370,2024-10-03 19:24:00,17,2,105,2,LOW,Resolved,2024-10-05 12:06:00,40.7,1.0,25-34
1002899,08-Mar-2024 08:43,12,1,105,1, Low ,Resolved,2024-03-09 11:13:00,26.5,3.0,35-44
1000746,2024-10-02 01:51:00,17,5,103,2,Low,Resolved,2024-10-02 19:15:00,17.4,4.0,18-24
1009900,09-Sep-2024 06:48,11,3,103,1, Low ,Open,,122.7,,35-44
1002342,2024-11-06 06:43:00,10,1,102,1,Medium,Resolved,2024-11-07 05:55:00,23.2,5.0,35-44
1001742,2024-09-19 14:38:00,16,3,104,4,High,Resolved,2024-09-20 10:56:00,20.3,,35-44
1003464,30-Jan-2024 22:10,11,5,100,1,Low,Resolved,2024-02-01 09:52:00,35.7,5.0,Unknown
1005117,2024-05-08 19:01:00,19,1,105,5, Low ,Resolved,2024-05-13 00:43:00,101.7,2.0,55-64
1001549,25-Mar-2024 22:44,11,4,103,1,Low,Resolved,2024-03-27 21:56:00,47.2,5.0,18-24
1010437,2024-06-13 06:12:00,10,3,105,1,Low,Resolved,2024-06-14 01:36:00,19.4,,18-24
1001087,2024-08-12 03:48:00,12,2,105,1,Low,Resolved,2024-08-12 16:06:00,12.3,1.0,55-64
1000379,02-Feb-2025 22:50,15,1,101,3,LOW,Resolved,2025-02-07 05:50:00,103.0,,45-54
1004176,2024-01-06 12:23:00,10,2,104,1,Low,Resolved,2024-01-06 22:47:00,10.4,,45-54
1001243,2024-01-05 14:23:00,13,1,101,2,Low,Open,,41.6,,65+
1000461,2024-07-19 14:10:00,14,3,100,3,High,Resolved,2024-07-28 09:16:00,211.1,5.0,65+
1009291,2025-02-08 14:46:00,10,3,104,1,Low,Resolved,2025-02-12 02:58:00,84.2,,
1002634,2024-01-19 01:50:00,11,5,100,1,MEDIUM,Resolved,2024-01-20 19:38:00,41.8,,25-34
1003498,2024-12-16 16:13:00,13,3,103,2,LOW,Resolved,2024-12-19 11:13:00,67.0,2.0,65+
1011345,2024-06-07 11:18:00,12,2,105,1,HIGH,Resolved,2024-06-08 08:00:00,20.7,2.0,65+
1006705,2024-04-15 23:07:00,10,1,103,1,Low,Resolved,2024-04-16 17:49:00,18.7,1.0,35-44
1002478,2024-11-25 15:50:00,17,4,103,2,Medium,Resolved,2024-11-26 15:20:00,23.5,,65+
1006093,2024-11-02 14:41:00,11,3,103,1,Medium,Open,,35.9,,18-24
1004533,31-Aug-2024 22:23,10,2,104,1,Low,Reopened,2024-09-02 11:29:00,37.1,,25-34
1006894,31-Dec-2024 20:07,13,4,103,2,Low,Resolved,2025-01-03 19:43:00,71.6,,
1010368,19-Oct-2024 19:38,10,2,105,1,Medium,Open,,36.2,,35-44
1005418,2025-01-21 02:53:00,16,2,101,4,Low,Resolved,2025-01-26 06:59:00,124.1,5.0,35-44
1007631,2024-02-08 11:44:00,19,1,103,5,Low,Reopened,2024-02-11 23:44:00,84.0,1.0,35-44
1006096,15-Mar-2024 03:28,13,3,105,2,Medium,Resolved,2024-03-17 19:40:00,64.2,5.0,25-34
1002699,25-Jan-2025 07:56,10,5,103,1,Low,Resolved,2025-01-27 02:08:00,42.2,,
1007943,2024-10-29 08:54:00,13,4,102,2,LOW,Resolved,2024-11-04 01:00:00,136.1,2.0,18-24
1009983,2024-03-25 08:53:00,18,3,100,5,High,Resolved,2024-03-26 22:53:00,38.0,,Unknown
1001716,04-Jul-2024 08:28,17,3,102,2,Medium,Resolved,2024-07-05 10:58:00,26.5,,45-54
1001526,19-Jan-2025 20:49,12,1,105,1,Medium,Open,,16.0,,18-24
1005182,2024-04-20 02:18:00,18,5,101,5,Low,Open,,60.1,,25-34
1008668,2024-05-18 06:51:00,18,1,103,5,Medium,Resolved,2024-05-22 14:21:00,103.5,,25-34
1011076,2025-01-11 03:51:00,12,3,105,1,Medium,Resolved,2025-01-12 08:27:00,28.6,2.0,35-44
1007063,2024-02-24 05:13:00,11,2,101,1,2,Resolved,2024-02-25 14:25:00,33.2,5.0,25-34
1010365,26-May-2024 09:10,13,3,105,2,Medium,Resolved,2024-05-27 23:46:00,38.6,,25-34
1008875,06-Nov-2024 23:27,19,1,104,5,Low,Open,,127.4,,Unknown
1011225,09-Feb-2024 01:17,11,2,105,1,Low,Resolved,2024-02-13 11:05:00,105.8,4.0,Unknown
1002172,2024-03-09 13:49:00,11,1,101,1,High,Resolved,2024-03-10 18:43:00,28.9,,Unknown
1002226,06-Oct-2024 00:07,19,4,101,5,Low,Resolved,2024-10-16 07:37:00,247.5,,35-44
1000222,2024-12-29 06:06:00,15,4,101,3,Medium,Open,,138.7,,
1000745,2024-11-08 14:06:00,13,2,100,2,High,Resolved,2024-11-09 13:36:00,23.5,,Unknown
1007482,2024-04-27 04:20:00,10,2,100,1,Medium,Resolved,2024-04-28 01:26:00,21.1,,45-54
1009623,2024-12-23 00:48:00,10,5,101,1,High,Resolved,2024-12-24 15:24:00,38.6,,25-34
1010454,2024-08-02 21:14:00,18,4,100,5,High,Resolved,2024-08-06 18:38:00,93.4,2.0,35-44
1005919,30-Sep-2024 00:51,18,1,104,5, Low ,Open,,33.4,,35-44
1004703,2024-05-14 18:01:00,16,1,104,4,HIGH,Resolved,2024-05-15 09:49:00,15.8,1.0,35-44
1000844,2024-08-20 04:12:00,16,1,104,4,High,Resolved,2024-08-20 15:36:00,11.4,,25-34
1002707,19-Aug-2024 10:32,12,5,104,1,Medium,Resolved,2024-08-20 02:20:00,15.8,,25-34
1006067,2024-09-18 02:53:00,18,2,100,5,Low,Open,,61.3,,18-24
1001319,2024-11-30 15:45:00,19,3,101,5,Medium,Resolved,2024-12-04 23:39:00,103.9,,35-44
1004070,19-Mar-2024 19:08,19,1,103,5,Low,Resolved,2024-03-24 21:08:00,122.0,4.0,Unknown
1006274,2024-01-08 11:12:00,10,1,105,1,Low,Resolved,2024-01-10 13:48:00,50.6,2.0,35-44
1007215,2024-12-12 17:42:00,14,2,105,3,Low,Resolved,2024-12-16 16:48:00,95.1,,18-24
1010355,2024-10-12 05:48:00,14,4,101,3,Medium,Open,,214.9,,25-34
1004571,2024-06-25 02:31:00,17,5,105,2,Low,Resolved,2024-06-26 01:07:00,22.6,2.0,35-44
1002941,2024-11-06 14:20:00,17,2,104,2, Low ,Open,,14.6,,18-24
1006727,2024-11-02 02:44:00,15,3,103,3,Low,Resolved,2024-11-07 19:56:00,137.2,5.0,18-24
