basket_id,item
1295,Eggs
1295,Milk
1295,Soft Drinks
1295,Sugar
1295,Tea
1296,Cheese
1296,Coffee
1296,Pasta
1296,Sugar
1296,Tomato Sauce
1297,Baby Wipes
1297,Cheese
1297,Nappies
1297,Tea
1298,Bread
1298,Butter
1298,Crisps
1298,Milk
1298,Pasta
1298,Tea
1298,Tomato Sauce
1299,Baby Wipes
1299,Bread
1299,Butter
1299,Coffee
1299,Crisps
1299,Milk
1299,Nappies
1300,Bananas
1300,Coffee
1300,Crisps
1300,Milk
1300,Soft Drinks
1300,Sugar
1300,Tea
1300,Tomato Sauce
1301,Bread
1301,Butter
1301,Coffee
1301,Eggs
1301,Tea
1301,Tomato Sauce
1302,Cheese
1302,Coffee
1302,Crisps
1302,Eggs
1302,Milk
1302,Pasta
1302,Soft Drinks
1302,Sugar
1302,Tea
1302,Tomato Sauce
1303,Butter
1303,Eggs
1303,Milk
1303,Pasta
1303,Tea
1303,Tomato Sauce
1304,Cheese
1304,Coffee
1304,Eggs
1304,Pasta
1304,Sugar
1304,Tomato Sauce
1305,Coffee
1305,Eggs
1305,Milk
1305,Sugar
1306,Baby Wipes
1306,Bananas
1306,Eggs
1306,Nappies
1307,Bananas
1307,Bread
1307,Butter
1307,Cheese
1307,Nappies
1307,Sugar
1307,Tomato Sauce
1308,Cheese
1308,Sugar
1308,Tea
1309,Baby Wipes
1309,Butter
1309,Crisps
1309,Milk
1309,Nappies
1309,Pasta
1309,Soft Drinks
1309,Tomato Sauce
1310,Bread
1310,Cheese
1310,Crisps
1310,Soft Drinks
1310,Sugar
1311,Baby Wipes
1311,Coffee
1311,Milk
1311,Nappies
1311,Tea
1312,Cheese
1312,Crisps
1312,Soft Drinks
1313,Baby Wipes
1313,Coffee
1313,Milk
1313,Pasta
1313,Sugar
1313,Tomato Sauce
1314,Baby Wipes
1314,Bread
1314,Butter
1314,Coffee
1314,Nappies
1314,Sugar
1314,Tea
1314,Tomato Sauce
1315,Crisps
1315,Milk
1315,Nappies
1315,Soft Drinks
1315,Sugar
1316,Butter
1316,Pasta
1316,Sugar
1316,Tomato Sauce
1317,Baby Wipes
1317,Bread
1317,Crisps
1318,Baby Wipes
1318,Bananas
1318,Bread
1318,Cheese
1318,Coffee
1319,Cheese
1319,Crisps
1319,Nappies
1319,Pasta
1319,Soft Drinks
1319,Tomato Sauce
1320,Baby Wipes
1320,Coffee
1320,Milk
1320,Nappies
1320,Pasta
1320,Soft Drinks
1320,Tomato Sauce
1321,Baby Wipes
1321,Cheese
1321,Crisps
1321,Milk
1321,Sugar
1321,Tea
1322,Baby Wipes
1322,Bread
1322,Eggs
1322,Pasta
1322,Tea
1322,Tomato Sauce
1323,Bananas
1323,Bread
1323,Coffee
1323,Sugar
1323,Tea
1324,Bananas
1324,Bread
1324,Coffee
1324,Crisps
1324,Milk
1324,Tea
1325,Baby Wipes
1325,Bananas
1325,Bread
1325,Butter
1325,Nappies
1326,Baby Wipes
1326,Butter
1326,Cheese
1326,Crisps
1326,Nappies
1326,Sugar
1327,Bananas
1327,Bread
1327,Butter
1327,Milk
1327,Soft Drinks
1328,Butter
1328,Milk
1328,Nappies
1328,Pasta
1328,Sugar
1328,Tomato Sauce
1329,Baby Wipes
1329,Bananas
1329,Nappies
1330,Baby Wipes
1330,Coffee
1330,Eggs
1330,Nappies
1330,Sugar
1330,Tea
1331,Baby Wipes
1331,Bananas
1331,Eggs
1331,Milk
1331,Nappies
1331,Tea
1332,Bananas
1332,Crisps
1332,Milk
1332,Tea
1333,Bananas
1333,Cheese
1333,Crisps
1333,Eggs
1333,Tomato Sauce
1334,Baby Wipes
1334,Eggs
1334,Milk
1334,Tea
1334,Tomato Sauce
1335,Baby Wipes
1335,Cheese
1335,Eggs
1335,Milk
1335,Nappies
1335,Pasta
1335,Sugar
1335,Tea
1335,Tomato Sauce
1336,Butter
1336,Coffee
1337,Bread
1337,Milk
1337,Soft Drinks
1338,Baby Wipes
1338,Cheese
1338,Coffee
1338,Milk
1338,Nappies
1338,Sugar
1339,Coffee
1339,Milk
1339,Pasta
1339,Soft Drinks
1339,Sugar
1340,Baby Wipes
1340,Bread
1340,Butter
1340,Eggs
1340,Nappies
1340,Pasta
1340,Tomato Sauce
1341,Bread
1341,Butter
1341,Coffee
1341,Sugar
1342,Baby Wipes
1342,Coffee
1342,Crisps
1342,Milk
1342,Tomato Sauce
1343,Bananas
1343,Coffee
1343,Eggs
1343,Pasta
1343,Sugar
1343,Tea
1344,Eggs
1344,Milk
1344,Pasta
1344,Tea
1345,Bananas
1345,Soft Drinks
1346,Crisps
1346,Milk
1346,Pasta
1346,Sugar
1346,Tea
1346,Tomato Sauce
1347,Baby Wipes
1347,Bread
1347,Butter
1347,Cheese
1347,Crisps
1347,Nappies
1347,Pasta
1347,Soft Drinks
1348,Butter
1348,Cheese
1348,Coffee
1348,Pasta
1348,Sugar
1348,Tea
1349,Baby Wipes
1349,Bananas
1349,Bread
1349,Eggs
1349,Nappies
1349,Pasta
1349,Sugar
1349,Tomato Sauce
1350,Bananas
1350,Bread
1350,Butter
1350,Coffee
1350,Pasta
1350,Sugar
1350,Tomato Sauce
1351,Baby Wipes
1351,Bananas
1351,Cheese
1351,Eggs
1351,Milk
1351,Sugar
1352,Bananas
1352,Bread
1352,Cheese
1352,Eggs
1353,Baby Wipes
1353,Bananas
1353,Nappies
1353,Pasta
1353,Tomato Sauce
1354,Bread
1354,Coffee
1354,Eggs
1354,Pasta
1354,Soft Drinks
1354,Tomato Sauce
1355,Coffee
1355,Crisps
1355,Milk
1355,Sugar
1356,Butter
1356,Coffee
1356,Soft Drinks
1356,Sugar
1356,Tomato Sauce
1357,Cheese
1357,Pasta
1357,Soft Drinks
1357,Sugar
1357,Tomato Sauce
1358,Baby Wipes
1358,Bananas
1358,Cheese
1359,Butter
1359,Crisps
1360,Bananas
1360,Bread
1360,Butter
1360,Cheese
1361,Baby Wipes
1361,Milk
1361,Sugar
1362,Baby Wipes
1362,Bananas
1362,Butter
1362,Crisps
1362,Eggs
1362,Milk
1362,Nappies
1363,Bananas
1363,Cheese
1363,Coffee
1363,Milk
1363,Tea
1364,Baby Wipes
1364,Bread
1364,Nappies
1364,Pasta
1364,Tomato Sauce
1365,Bread
1365,Butter
1365,Coffee
1365,Milk
1365,Pasta
1365,Sugar
1365,Tea
1365,Tomato Sauce
1366,Bread
1366,Coffee
1366,Eggs
1366,Pasta
1366,Sugar
1366,Tea
1367,Bananas
1367,Bread
1367,Butter
1367,Tea
1368,Baby Wipes
1368,Sugar
1369,Baby Wipes
1369,Coffee
1369,Crisps
1369,Milk
1369,Nappies
1369,Soft Drinks
1370,Baby Wipes
1370,Crisps
1370,Nappies
1370,Pasta
1370,Soft Drinks
1370,Tomato Sauce
1371,Bananas
1371,Bread
1371,Butter
1371,Milk
1371,Tea
1372,Baby Wipes
1372,Tomato Sauce
1373,Baby Wipes
1373,Crisps
1373,Milk
1373,Soft Drinks
1373,Tea
1374,Baby Wipes
1374,Coffee
1374,Crisps
1374,Milk
1374,Nappies
1374,Soft Drinks
1374,Tomato Sauce
1375,Coffee
1375,Crisps
1376,Baby Wipes
1376,Coffee
1376,Milk
1376,Nappies
1376,Sugar
1376,Tea
1377,Bananas
1377,Pasta
1377,Tomato Sauce
1378,Baby Wipes
1378,Coffee
1378,Crisps
1378,Milk
1378,Nappies
1378,Soft Drinks
1378,Sugar
1378,Tea
1379,Baby Wipes
1379,Bananas
1379,Crisps
1379,Eggs
1379,Soft Drinks
1379,Sugar
1379,Tea
1380,Cheese
1380,Coffee
1381,Bananas
1381,Bread
1381,Butter
1381,Coffee
1381,Crisps
1381,Eggs
1381,Pasta
1381,Soft Drinks
1381,Sugar
1381,Tomato Sauce
1382,Cheese
1382,Coffee
1382,Crisps
1382,Sugar
1383,Baby Wipes
1383,Bread
1383,Butter
1383,Cheese
1383,Nappies
1383,Pasta
1383,Soft Drinks
1384,Bananas
1384,Butter
1384,Crisps
1384,Eggs
1384,Pasta
1385,Bananas
1385,Cheese
1385,Crisps
1385,Eggs
1385,Milk
1385,Soft Drinks
1385,Tea
1385,Tomato Sauce
1386,Baby Wipes
1386,Eggs
1386,Nappies
1386,Soft Drinks
1387,Bread
1387,Coffee
1387,Milk
1387,Nappies
1387,Pasta
1387,Soft Drinks
1387,Tomato Sauce
1388,Baby Wipes
1388,Bananas
1388,Bread
1388,Butter
1388,Crisps
1388,Milk
1388,Nappies
1388,Tea
1389,Bread
1389,Coffee
1389,Crisps
1389,Eggs
1389,Sugar
1389,Tea
1389,Tomato Sauce
1390,Crisps
1390,Pasta
1390,Soft Drinks
1390,Tomato Sauce
1391,Coffee
1391,Crisps
1391,Soft Drinks
1391,Sugar
1392,Eggs
1392,Pasta
1392,Tomato Sauce
1393,Cheese
1393,Coffee
1393,Milk
1393,Tea
1394,Butter
1394,Crisps
1394,Eggs
1394,Pasta
1394,Soft Drinks
1394,Tomato Sauce
1395,Baby Wipes
1395,Bananas
1395,Cheese
1395,Eggs
1395,Milk
1395,Nappies
1395,Tea
1396,Cheese
1396,Crisps
1396,Eggs
1396,Pasta
1396,Soft Drinks
1396,Tomato Sauce
1397,Bananas
1397,Crisps
1398,Baby Wipes
1398,Bananas
1398,Bread
1398,Butter
1398,Coffee
1398,Sugar
1398,Tomato Sauce
1399,Bread
1399,Butter
1399,Sugar
1400,Bread
1400,Cheese
1400,Soft Drinks
1400,Tea
1400,Tomato Sauce
1401,Baby Wipes
1401,Crisps
1401,Nappies
1401,Soft Drinks
1402,Cheese
1402,Milk
1402,Nappies
1402,Soft Drinks
1402,Tea
1403,Baby Wipes
1403,Butter
1403,Crisps
1403,Milk
1403,Soft Drinks
1403,Tea
1404,Coffee
1404,Crisps
1404,Eggs
1404,Milk
1404,Soft Drinks
1404,Sugar
1404,Tea
1405,Baby Wipes
1405,Bread
1405,Butter
1405,Eggs
1405,Nappies
1405,Pasta
1405,Sugar
1405,Tomato Sauce
1406,Coffee
1406,Pasta
1406,Soft Drinks
1406,Sugar
1406,Tomato Sauce
1407,Bananas
1407,Coffee
1407,Crisps
1407,Milk
1407,Tea
1407,Tomato Sauce
1408,Baby Wipes
1408,Butter
1409,Coffee
1409,Crisps
1409,Pasta
1409,Soft Drinks
1409,Tomato Sauce
1410,Bread
1410,Coffee
1410,Nappies
1410,Pasta
1410,Tea
1410,Tomato Sauce
1411,Nappies
1411,Tea
1412,Baby Wipes
1412,Cheese
1413,Bananas
1413,Bread
1413,Eggs
1413,Milk
1413,Pasta
1413,Tea
1414,Crisps
1414,Milk
1414,Soft Drinks
1414,Tea
1414,Tomato Sauce
1415,Eggs
1415,Soft Drinks
1416,Baby Wipes
1416,Butter
1416,Coffee
1416,Milk
1416,Nappies
1416,Sugar
1417,Baby Wipes
1417,Cheese
1417,Coffee
1417,Nappies
1418,Bananas
1418,Cheese
1418,Crisps
1418,Milk
1418,Soft Drinks
1418,Tea
1418,Tomato Sauce
1419,Bread
1419,Butter
1419,Coffee
1419,Crisps
1419,Pasta
1419,Soft Drinks
1419,Sugar
1420,Cheese
1420,Crisps
1420,Soft Drinks
1421,Baby Wipes
1421,Bread
1421,Butter
1421,Cheese
1421,Coffee
1421,Milk
1421,Nappies
1421,Soft Drinks
1422,Baby Wipes
1422,Cheese
1422,Pasta
1422,Tomato Sauce
1423,Eggs
1423,Milk
1423,Tea
1424,Cheese
1424,Milk
1424,Tea
1425,Coffee
1425,Crisps
1425,Sugar
1426,Bananas
1426,Butter
1426,Crisps
1426,Milk
1426,Tea
1427,Baby Wipes
1427,Bananas
1427,Bread
1427,Butter
1427,Coffee
1427,Sugar
1427,Tomato Sauce
1428,Baby Wipes
1428,Bananas
1428,Bread
1428,Butter
1428,Nappies
1429,Pasta
1429,Tomato Sauce
1430,Bananas
1430,Eggs
1430,Tea
1431,Crisps
1431,Pasta
1431,Tomato Sauce
1432,Crisps
1432,Milk
1432,Soft Drinks
1432,Tea
1433,Baby Wipes
1433,Butter
1433,Crisps
1433,Eggs
1433,Nappies
1434,Bananas
1434,Coffee
1434,Crisps
1434,Nappies
1434,Pasta
1434,Soft Drinks
1434,Tomato Sauce
1435,Butter
1435,Coffee
1435,Pasta
1435,Soft Drinks
1435,Sugar
1435,Tomato Sauce
1436,Butter
1436,Crisps
1436,Milk
1436,Soft Drinks
1436,Sugar
1436,Tea
1437,Baby Wipes
1437,Cheese
1437,Milk
1437,Nappies
1437,Tea
1438,Bread
1438,Coffee
1439,Baby Wipes
1439,Bread
1439,Butter
1439,Soft Drinks
1439,Sugar
1440,Coffee
1440,Eggs
1440,Milk
1440,Pasta
1440,Sugar
1440,Tomato Sauce
1441,Bananas
1441,Milk
1441,Pasta
1441,Sugar
1442,Baby Wipes
1442,Bread
1442,Butter
1442,Coffee
1442,Eggs
1442,Nappies
1442,Sugar
1442,Tomato Sauce
1443,Baby Wipes
1443,Bread
1443,Butter
1443,Milk
1443,Nappies
1443,Sugar
1443,Tea
1443,Tomato Sauce
1444,Bread
1444,Coffee
1444,Eggs
1444,Milk
1444,Pasta
1444,Sugar
1444,Tomato Sauce
1445,Bread
1445,Butter
1445,Crisps
1445,Soft Drinks
1446,Baby Wipes
1446,Bread
1446,Butter
1446,Cheese
1446,Coffee
1446,Crisps
1446,Nappies
1446,Soft Drinks
1447,Baby Wipes
1447,Crisps
1447,Nappies
1447,Pasta
1447,Soft Drinks
1447,Sugar
1447,Tea
1447,Tomato Sauce
1448,Baby Wipes
1448,Bananas
1448,Crisps
1448,Milk
1449,Butter
1449,Coffee
1449,Nappies
1449,Sugar
1449,Tomato Sauce
1450,Coffee
1450,Milk
1450,Pasta
1450,Sugar
1451,Coffee
1451,Milk
1452,Bread
1452,Butter
1452,Eggs
1452,Milk
1452,Sugar
1452,Tea
1453,Bananas
1453,Pasta
1453,Tomato Sauce
1454,Bread
1454,Butter
1454,Cheese
1454,Milk
1454,Pasta
1454,Tea
1455,Coffee
1455,Sugar
1455,Tomato Sauce
1456,Baby Wipes
1456,Bread
1456,Butter
1456,Milk
1456,Nappies
1456,Tea
1457,Baby Wipes
1457,Crisps
1457,Eggs
1457,Nappies
1457,Pasta
1457,Soft Drinks
1457,Tomato Sauce
1458,Bread
1458,Butter
1458,Coffee
1459,Eggs
1459,Pasta
1459,Sugar
1459,Tomato Sauce
1460,Baby Wipes
1460,Cheese
1460,Nappies
1460,Pasta
1460,Soft Drinks
1460,Sugar
1461,Bread
1461,Butter
1461,Coffee
1461,Pasta
1461,Tea
1461,Tomato Sauce
1462,Bread
1462,Coffee
1462,Eggs
1462,Milk
1462,Pasta
1462,Sugar
1462,Tea
1463,Butter
1463,Pasta
1463,Soft Drinks
1463,Tea
1463,Tomato Sauce
1464,Baby Wipes
1464,Cheese
1464,Coffee
1464,Pasta
1464,Sugar
1464,Tomato Sauce
1465,Butter
1465,Crisps
1465,Milk
1466,Coffee
1466,Sugar
1467,Coffee
1467,Sugar
1467,Tea
1468,Bread
1468,Butter
1468,Milk
1469,Eggs
1469,Milk
1469,Pasta
1469,Tomato Sauce
1470,Bananas
1470,Cheese
1470,Crisps
1470,Milk
1471,Coffee
1471,Soft Drinks
1471,Tomato Sauce
1472,Bananas
1472,Crisps
1472,Soft Drinks
1472,Tea
1473,Baby Wipes
1473,Eggs
1473,Sugar
1474,Baby Wipes
1474,Bananas
1474,Nappies
1475,Baby Wipes
1475,Bread
1475,Butter
1475,Cheese
1475,Coffee
1475,Nappies
1475,Sugar
1475,Tomato Sauce
1476,Butter
1476,Cheese
1476,Coffee
1476,Crisps
1476,Pasta
1476,Tomato Sauce
1477,Baby Wipes
1477,Milk
1477,Nappies
1477,Sugar
1478,Baby Wipes
1478,Butter
1478,Cheese
1478,Milk
1478,Nappies
1479,Baby Wipes
1479,Milk
1479,Nappies
1480,Baby Wipes
1480,Pasta
1481,Baby Wipes
1481,Bread
1481,Butter
1481,Crisps
1481,Nappies
1481,Soft Drinks
1481,Sugar
1482,Bananas
1482,Bread
1482,Butter
1482,Coffee
1482,Crisps
1482,Sugar
1482,Tea
1483,Bananas
1483,Cheese
1483,Eggs
1483,Tomato Sauce
1484,Baby Wipes
1484,Cheese
1484,Coffee
1484,Sugar
1484,Tea
1485,Bread
1485,Butter
1485,Coffee
1485,Milk
1485,Sugar
1486,Baby Wipes
1486,Bananas
1486,Bread
1486,Coffee
1486,Pasta
1487,Baby Wipes
1487,Nappies
1487,Pasta
1488,Baby Wipes
1488,Bananas
1488,Crisps
1488,Eggs
1488,Milk
1488,Nappies
1488,Soft Drinks
1488,Tea
1489,Bananas
1489,Cheese
1489,Crisps
1489,Milk
1489,Pasta
1489,Tea
1490,Bread
1490,Butter
1490,Cheese
1490,Coffee
1490,Milk
1490,Sugar
1491,Crisps
1491,Pasta
1491,Sugar
1491,Tomato Sauce
1492,Baby Wipes
1492,Cheese
1492,Milk
1492,Nappies
1492,Tea
1493,Baby Wipes
1493,Bread
1493,Butter
1493,Milk
1493,Nappies
1493,Tea
1493,Tomato Sauce
1494,Bananas
1494,Bread
1494,Butter
1495,Bananas
1495,Crisps
1495,Eggs
1495,Milk
1495,Soft Drinks
1495,Tea
1496,Milk
1496,Pasta
1496,Tea
1496,Tomato Sauce
1497,Baby Wipes
1497,Coffee
1497,Nappies
1497,Soft Drinks
1497,Sugar
1498,Baby Wipes
1498,Bread
1498,Butter
1498,Pasta
1498,Tea
1498,Tomato Sauce
1499,Baby Wipes
1499,Butter
1499,Cheese
1499,Coffee
1499,Milk
1499,Nappies
1499,Pasta
1499,Tea
1499,Tomato Sauce
1500,Cheese
1500,Coffee
1500,Pasta
1500,Sugar
1500,Tomato Sauce
1501,Bananas
1501,Crisps
1501,Eggs
1501,Milk
1501,Soft Drinks
1502,Bananas
1502,Cheese
1502,Coffee
1502,Nappies
1502,Sugar
1503,Baby Wipes
1503,Coffee
1503,Milk
1503,Nappies
1503,Sugar
1503,Tea
1503,Tomato Sauce
1504,Baby Wipes
1504,Cheese
1504,Crisps
1504,Eggs
1504,Nappies
1504,Pasta
1504,Tomato Sauce
1505,Baby Wipes
1505,Bread
1505,Butter
1505,Milk
1505,Pasta
1505,Tomato Sauce
1506,Baby Wipes
1506,Coffee
1506,Nappies
1507,Bread
1507,Cheese
1507,Crisps
1507,Soft Drinks
1508,Bananas
1508,Crisps
1508,Soft Drinks
1509,Bread
1509,Butter
1509,Crisps
1509,Eggs
1509,Pasta
1509,Soft Drinks
1509,Tea
1510,Baby Wipes
1510,Bananas
1510,Butter
1510,Cheese
1510,Nappies
1510,Sugar
1511,Bananas
1511,Bread
1511,Butter
1511,Coffee
1511,Sugar
1512,Bread
1512,Butter
1512,Crisps
1512,Eggs
1512,Tomato Sauce
1513,Bread
1513,Butter
1513,Cheese
1513,Crisps
1513,Nappies
1513,Sugar
1514,Bananas
1514,Coffee
1514,Milk
1514,Sugar
1515,Baby Wipes
1515,Bread
1515,Butter
1515,Cheese
1515,Nappies
1516,Butter
1516,Cheese
1516,Coffee
1516,Sugar
1516,Tomato Sauce
1517,Bread
1517,Butter
1517,Milk
1517,Tomato Sauce
1518,Bread
1518,Butter
1518,Cheese
1518,Milk
1519,Baby Wipes
1519,Coffee
1519,Crisps
1519,Nappies
1519,Pasta
1519,Tomato Sauce
1520,Cheese
1520,Nappies
1520,Tea
1521,Baby Wipes
1521,Cheese
1521,Crisps
1521,Nappies
1521,Soft Drinks
1522,Coffee
1522,Milk
1522,Sugar
1523,Soft Drinks
1523,Tomato Sauce
1524,Milk
1524,Soft Drinks
1524,Tea
1525,Bananas
1525,Coffee
1525,Pasta
1525,Sugar
1525,Tomato Sauce
1526,Butter
1526,Coffee
1527,Baby Wipes
1527,Bananas
1527,Bread
1527,Cheese
1527,Sugar
1528,Baby Wipes
1528,Crisps
1528,Milk
1528,Nappies
1528,Soft Drinks
1529,Baby Wipes
1529,Cheese
1529,Crisps
1529,Nappies
1529,Soft Drinks
1529,Sugar
1529,Tomato Sauce
1530,Bread
1530,Butter
1530,Cheese
1530,Milk
1530,Sugar
1531,Bread
1531,Butter
1531,Crisps
1531,Eggs
1531,Soft Drinks
1531,Sugar
1531,Tomato Sauce
1532,Baby Wipes
1532,Coffee
1532,Crisps
1532,Nappies
1532,Soft Drinks
1532,Sugar
1533,Bananas
1533,Bread
1533,Pasta
1533,Tomato Sauce
1534,Baby Wipes
1534,Cheese
1534,Nappies
1534,Pasta
1534,Tomato Sauce
1535,Bread
1535,Butter
1535,Crisps
1535,Milk
1535,Tea
1535,Tomato Sauce
1536,Baby Wipes
1536,Bread
1536,Cheese
1536,Crisps
1536,Pasta
1536,Tomato Sauce
1537,Baby Wipes
1537,Bananas
1537,Coffee
1537,Nappies
1537,Sugar
1537,Tomato Sauce
1538,Baby Wipes
1538,Bananas
1538,Crisps
1538,Nappies
1538,Pasta
1538,Soft Drinks
1538,Tomato Sauce
1539,Crisps
1539,Soft Drinks
1539,Tomato Sauce
1540,Coffee
1540,Crisps
1540,Soft Drinks
1540,Tomato Sauce
1541,Bananas
1541,Coffee
1541,Sugar
1541,Tomato Sauce
1542,Baby Wipes
1542,Crisps
1542,Milk
1542,Nappies
1542,Pasta
1542,Tea
1542,Tomato Sauce
1543,Bananas
1543,Bread
1543,Butter
1543,Crisps
1543,Tomato Sauce
1544,Cheese
1544,Crisps
1545,Butter
1545,Cheese
1545,Coffee
1545,Eggs
1545,Milk
1545,Nappies
1546,Pasta
1546,Sugar
1547,Bread
1547,Butter
1547,Cheese
1547,Crisps
1547,Sugar
1547,Tea
1548,Bread
1548,Butter
1548,Cheese
1548,Eggs
1549,Bananas
1549,Bread
1549,Butter
1549,Cheese
1549,Eggs
1549,Milk
1549,Tomato Sauce
1550,Bread
1550,Butter
1550,Eggs
1550,Soft Drinks
1550,Tomato Sauce
1551,Cheese
1551,Coffee
1551,Sugar
1552,Bananas
1552,Cheese
1552,Crisps
1552,Soft Drinks
1552,Tomato Sauce
1553,Baby Wipes
1553,Coffee
1553,Eggs
1553,Pasta
1553,Sugar
1553,Tomato Sauce
1554,Bread
1554,Coffee
1554,Eggs
1554,Milk
1554,Tomato Sauce
1555,Baby Wipes
1555,Butter
1555,Crisps
1555,Milk
1555,Nappies
1555,Soft Drinks
1555,Tea
1556,Baby Wipes
1556,Bananas
1556,Bread
1556,Butter
1556,Cheese
1556,Coffee
1556,Nappies
1557,Baby Wipes
1557,Bananas
1557,Cheese
1557,Crisps
1557,Nappies
1557,Pasta
1557,Tomato Sauce
1558,Baby Wipes
1558,Bananas
1558,Milk
1558,Nappies
1559,Baby Wipes
1559,Bananas
1559,Cheese
1559,Coffee
1559,Crisps
1559,Nappies
1559,Pasta
1559,Soft Drinks
1559,Sugar
1559,Tomato Sauce
1560,Cheese
1560,Sugar
1561,Bananas
1561,Pasta
1561,Tomato Sauce
1562,Crisps
1562,Milk
1562,Soft Drinks
1562,Sugar
1563,Bananas
1563,Butter
1563,Crisps
1563,Pasta
1563,Soft Drinks
1563,Tomato Sauce
1564,Bread
1564,Butter
1564,Milk
1564,Pasta
1564,Soft Drinks
1564,Sugar
1564,Tomato Sauce
1565,Baby Wipes
1565,Bread
1565,Butter
1565,Nappies
1566,Crisps
1566,Soft Drinks
1567,Cheese
1567,Eggs
1567,Milk
1567,Tomato Sauce
1568,Baby Wipes
1568,Coffee
1568,Crisps
1568,Milk
1568,Tea
1569,Bananas
1569,Butter
1569,Nappies
1569,Soft Drinks
1569,Sugar
1569,Tomato Sauce
1570,Milk
1570,Pasta
1570,Tomato Sauce
1571,Bananas
1571,Eggs
1571,Milk
1571,Sugar
1571,Tea
1572,Baby Wipes
1572,Bread
1572,Butter
1572,Coffee
1572,Eggs
1572,Nappies
1572,Pasta
1572,Soft Drinks
1573,Bananas
1573,Bread
1573,Cheese
1573,Crisps
1573,Eggs
1573,Soft Drinks
1574,Baby Wipes
1574,Butter
1574,Cheese
1574,Crisps
1574,Nappies
1574,Pasta
1574,Tomato Sauce
1575,Baby Wipes
1575,Cheese
1575,Coffee
1575,Crisps
1575,Pasta
1575,Sugar
1575,Tea
1575,Tomato Sauce
1576,Baby Wipes
1576,Butter
1576,Coffee
1576,Crisps
1576,Pasta
1576,Soft Drinks
1576,Tomato Sauce
1577,Baby Wipes
1577,Coffee
1577,Eggs
1577,Nappies
1578,Bread
1578,Butter
1578,Sugar
1579,Baby Wipes
1579,Cheese
1579,Crisps
1579,Eggs
1579,Milk
1579,Nappies
1579,Tea
1580,Bananas
1580,Bread
1580,Butter
1580,Coffee
1580,Crisps
1580,Pasta
1580,Soft Drinks
1580,Tomato Sauce
1581,Butter
1581,Cheese
1582,Coffee
1582,Eggs
1582,Sugar
1583,Coffee
1583,Crisps
1583,Eggs
1583,Milk
1583,Pasta
1583,Sugar
1584,Bread
1584,Cheese
1584,Crisps
1584,Milk
1584,Soft Drinks
1585,Baby Wipes
1585,Butter
1585,Cheese
1585,Crisps
1585,Eggs
1585,Milk
1585,Soft Drinks
1586,Baby Wipes
1586,Bread
1586,Butter
1586,Nappies
1587,Bread
1587,Butter
1587,Coffee
1587,Crisps
1587,Soft Drinks
1588,Bread
1588,Butter
1588,Coffee
1588,Crisps
1588,Eggs
1588,Milk
1588,Tea
1589,Bananas
1589,Bread
1589,Butter
1589,Coffee
1589,Eggs
1589,Pasta
1589,Sugar
1589,Tomato Sauce
1590,Coffee
1590,Crisps
1590,Soft Drinks
1590,Tea
1591,Baby Wipes
1591,Butter
1591,Eggs
1591,Milk
1591,Nappies
1591,Pasta
1591,Tomato Sauce
1592,Coffee
1592,Pasta
1593,Cheese
1593,Eggs
1593,Milk
1593,Soft Drinks
1593,Tea
1594,Bananas
1594,Bread
1594,Butter
1594,Eggs
1594,Milk
1594,Tea
1595,Cheese
1595,Crisps
1595,Soft Drinks
1596,Baby Wipes
1596,Bread
1596,Butter
1596,Nappies
1596,Pasta
1596,Tea
1596,Tomato Sauce
1597,Baby Wipes
1597,Bananas
1597,Bread
1597,Butter
1597,Eggs
1597,Nappies
1597,Tomato Sauce
1598,Baby Wipes
1598,Bread
1598,Butter
1598,Cheese
1598,Crisps
1598,Milk
1598,Nappies
1598,Pasta
1598,Soft Drinks
1598,Tea
1599,Baby Wipes
1599,Cheese
1599,Milk
1599,Pasta
1599,Tea
1599,Tomato Sauce
1600,Bananas
1600,Coffee
1600,Sugar
1601,Crisps
1601,Milk
1601,Soft Drinks
1601,Tea
1602,Bananas
1602,Bread
1602,Cheese
1602,Coffee
1602,Milk
1602,Sugar
1602,Tomato Sauce
1603,Bread
1603,Butter
1603,Crisps
1603,Eggs
1603,Pasta
1604,Bananas
1604,Coffee
1604,Eggs
1604,Milk
1604,Pasta
1604,Tomato Sauce
1605,Bread
1605,Butter
1605,Cheese
1605,Coffee
1605,Sugar
1606,Coffee
1606,Crisps
1606,Eggs
1606,Milk
1606,Soft Drinks
1606,Sugar
1606,Tea
1607,Bananas
1607,Coffee
1607,Eggs
1607,Sugar
1608,Butter
1608,Pasta
1609,Coffee
1609,Milk
1609,Nappies
1609,Sugar
1609,Tea
1610,Baby Wipes
1610,Crisps
1610,Nappies
1610,Sugar
1611,Cheese
1611,Pasta
1611,Tomato Sauce
1612,Bananas
1612,Eggs
1612,Soft Drinks
1613,Baby Wipes
1613,Bananas
1613,Coffee
1613,Crisps
1613,Nappies
1613,Sugar
1613,Tomato Sauce
1614,Baby Wipes
1614,Bananas
1614,Butter
1614,Milk
1614,Sugar
1614,Tea
1615,Butter
1615,Sugar
1615,Tea
1615,Tomato Sauce
1616,Baby Wipes
1616,Cheese
1616,Pasta
1616,Soft Drinks
1617,Bread
1617,Butter
1617,Milk
1618,Baby Wipes
1618,Cheese
1618,Nappies
1619,Bread
1619,Butter
1619,Milk
1619,Pasta
1620,Baby Wipes
